Sample #	FP1_COP_X	FP1_COP:Y	FP1_COP:Z	FP1_Ref_X	FP1_Ref_Y	FP1_Ref_Z	FP1_Force_X	FP1_Force_Y	FP1_Force_Z	FP1_Moment_X	FP1_Moment_Y	FP1_Moment_Z	FP2_COP_X	FP2_COP_Y	FP2_COP_Z	FP2_Ref_X	FP2_Ref_Y	FP2_Ref_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP2_Moment_X	FP2_Moment_Y	FP2_Moment_Z
3139	122.980787	432.423706	-0.024920	198.839493	300.407135	0.055876	17.840747	-53.873419	610.588005	80603.882028	46316.795268	961.065189	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3140	122.740281	433.131175	-0.025244	198.839493	300.407135	0.055876	17.314578	-53.611001	606.346020	80472.987257	46140.818908	793.758567	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3141	122.691714	433.520100	-0.025368	198.839493	300.407135	0.055876	17.573842	-52.545124	604.578604	80473.582480	46035.674449	738.029618	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3142	122.453427	433.561413	-0.025533	198.839493	300.407135	0.055876	17.042034	-51.394961	601.750226	80122.115470	45963.700310	607.723244	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3143	122.269084	434.044086	-0.025768	198.839493	300.407135	0.055876	18.010085	-51.213003	598.923058	80034.623274	45858.114371	663.444647	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3144	121.951827	434.524715	-0.026089	198.839493	300.407135	0.055876	18.182834	-50.325244	596.448718	79990.704777	45857.854318	551.907606	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3145	122.427567	434.877858	-0.025860	198.839493	300.407135	0.055876	18.176901	-48.817397	593.267145	79773.633515	45330.998138	421.796424	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3146	121.928218	434.869352	-0.026186	198.839493	300.407135	0.055876	18.351991	-48.196190	589.378990	79245.818252	45328.179790	365.697044	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3147	121.230363	435.802205	-0.026863	198.839493	300.407135	0.055876	18.435643	-47.131330	587.258004	79508.492774	45574.858853	310.056881	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3148	121.529256	436.242162	-0.026770	198.839493	300.407135	0.055876	18.086512	-47.222689	584.076583	79334.803136	45153.371959	198.534057	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3149	121.596300	436.505010	-0.026788	198.839493	300.407135	0.055876	18.343418	-45.713107	582.309061	79247.863226	44977.673769	87.010065	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3150	121.396893	436.820679	-0.026993	198.839493	300.407135	0.055876	18.433647	-45.624899	578.067522	78853.088779	44765.298302	49.631982	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3151	121.340612	437.468975	-0.027183	198.839493	300.407135	0.055876	18.518483	-44.826180	576.300055	78985.659605	44660.842424	-43.180215	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3152	121.443462	437.340542	-0.027085	198.839493	300.407135	0.055876	18.600025	-43.494850	575.239369	78766.524168	44519.468996	-173.383535	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3153	120.893007	437.639999	-0.027516	198.839493	300.407135	0.055876	19.040304	-43.227039	572.058381	78502.258987	44588.118119	-247.911748	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3154	120.351768	438.459180	-0.028064	198.839493	300.407135	0.055876	18.953969	-42.873791	566.756238	78238.968292	44481.562380	-340.982915	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3155	120.108310	438.501721	-0.028234	198.839493	300.407135	0.055876	19.300686	-41.718706	564.988858	78019.042680	44480.384723	-378.296203	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3156	120.026436	438.728427	-0.028341	198.839493	300.407135	0.055876	19.207069	-40.299983	562.160764	77756.029686	44303.768042	-434.181092	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3157	119.791406	439.095560	-0.028581	198.839493	300.407135	0.055876	18.858186	-40.568576	560.039749	77668.345023	44268.212404	-545.738374	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3158	119.605404	439.740939	-0.028855	198.839493	300.407135	0.055876	18.945123	-39.947753	556.504991	77537.367578	44092.275203	-694.460826	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3159	119.330314	439.897053	-0.029072	198.839493	300.407135	0.055876	18.590572	-39.062880	553.676852	77229.794898	44020.534715	-676.060420	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3160	119.252369	440.785117	-0.029332	198.839493	300.407135	0.055876	18.852649	-38.352300	550.495642	77274.940371	43810.492718	-731.735840	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3161	119.060065	441.372359	-0.029596	198.839493	300.407135	0.055876	18.676292	-37.821619	546.960732	77099.985164	43634.339570	-806.147926	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3162	119.269274	440.954849	-0.029361	198.839493	300.407135	0.055876	18.934845	-36.578344	544.839820	76573.682598	43351.119209	-992.273504	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3163	118.826862	441.965788	-0.029889	198.839493	300.407135	0.055876	18.934563	-36.046816	540.951510	76574.006257	43281.067395	-917.917663	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3164	118.414842	441.346192	-0.030013	198.839493	300.407135	0.055876	18.758942	-35.959256	539.891010	76089.522908	43418.618183	-1104.114457	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3165	118.170535	442.464373	-0.030436	198.839493	300.407135	0.055876	18.842098	-34.539936	535.649091	76090.701241	43208.321924	-1196.988371	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3166	118.340450	442.336386	-0.030295	198.839493	300.407135	0.055876	19.015806	-34.006803	534.588715	75871.638909	43031.956582	-1178.505638	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3167	117.692738	443.535185	-0.031002	198.839493	300.407135	0.055876	19.018329	-33.741995	528.579681	75652.426153	42890.594306	-1178.615968	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3168	117.301451	443.693683	-0.031295	198.839493	300.407135	0.055876	18.753595	-33.300192	526.458614	75432.455050	42924.439425	-1383.199997	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3169	117.195336	444.553279	-0.031567	198.839493	300.407135	0.055876	18.485551	-32.148627	523.630469	75477.353499	42749.446162	-1345.959921	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3170	117.639153	444.444613	-0.031251	198.839493	300.407135	0.055876	18.746496	-31.703355	524.337445	75522.337099	42574.437884	-1438.812348	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3171	117.543820	445.142988	-0.031478	198.839493	300.407135	0.055876	18.307299	-31.174411	519.388484	75172.274794	42222.127253	-1438.958724	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3172	117.324162	445.113352	-0.031615	198.839493	300.407135	0.055876	18.125308	-29.844564	517.974172	74952.371002	42220.927502	-1569.196058	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3173	116.640328	446.036393	-0.032280	198.839493	300.407135	0.055876	18.213420	-29.401309	514.086001	74864.325860	42255.491496	-1699.354446	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3174	117.223250	446.084078	-0.031910	198.839493	300.407135	0.055876	17.950349	-29.402960	513.025465	74734.417304	41869.270087	-1773.688090	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3175	116.342138	446.173462	-0.032508	198.839493	300.407135	0.055876	18.037277	-28.693564	508.783716	74161.996189	41971.357866	-1792.671899	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3176	117.256731	445.945661	-0.031855	198.839493	300.407135	0.055876	17.682306	-28.251396	510.197259	74251.897188	41621.384305	-1829.700011	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3177	115.993513	447.836744	-0.033128	198.839493	300.407135	0.055876	17.506864	-27.632475	504.541510	74382.974626	41797.291100	-1941.163890	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3178	115.784290	448.561728	-0.033436	198.839493	300.407135	0.055876	17.855673	-26.566714	500.299909	74120.348997	41550.559372	-1959.862568	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3179	115.637902	447.675819	-0.033323	198.839493	300.407135	0.055876	16.801296	-26.483996	498.531864	73416.945157	41476.723248	-2071.813879	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3180	115.813284	447.903222	-0.033262	198.839493	300.407135	0.055876	17.062455	-25.861658	497.471464	73373.924846	41301.241076	-2108.970177	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3181	115.752690	448.553560	-0.033455	198.839493	300.407135	0.055876	16.268536	-25.067776	494.996513	73330.948669	41125.784875	-2201.880860	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3182	115.406940	449.208882	-0.033836	198.839493	300.407135	0.055876	16.267328	-24.535914	492.522113	73287.143442	41090.489082	-2201.901248	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3183	114.793827	449.996027	-0.034423	198.839493	300.407135	0.055876	16.620156	-24.357313	489.341088	73198.918400	41125.092097	-2164.797515	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3184	115.391860	449.766183	-0.033977	198.839493	300.407135	0.055876	16.439588	-23.382262	488.633800	72980.935153	40773.441110	-2276.367059	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3185	115.304844	450.309525	-0.034162	198.839493	300.407135	0.055876	15.995948	-22.408864	486.865945	72981.481587	40668.329785	-2257.757223	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3186	115.383645	451.259521	-0.034334	198.839493	300.407135	0.055876	16.787452	-22.139020	484.392126	73070.919811	40423.406878	-2536.410538	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3187	114.461309	451.320921	-0.034953	198.839493	300.407135	0.055876	15.908199	-21.789394	481.563739	72673.954015	40631.552510	-2592.474057	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3188	114.383829	451.347761	-0.035010	198.839493	300.407135	0.055876	15.381586	-21.703955	479.442584	72366.753638	40489.754418	-2574.056968	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3189	114.260228	452.543017	-0.035372	198.839493	300.407135	0.055876	15.466876	-20.816829	476.261217	72455.876020	40279.925528	-2666.873983	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3190	113.571948	451.789288	-0.035646	198.839493	300.407135	0.055876	15.551480	-20.018025	474.847235	71882.908326	40487.151975	-2704.467635	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3191	114.331292	452.112503	-0.035224	198.839493	300.407135	0.055876	15.285820	-19.575889	474.140017	71929.207777	40066.822473	-2815.845652	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3192	114.163443	452.680899	-0.035468	198.839493	300.407135	0.055876	15.021326	-19.222743	472.372426	71929.567966	39996.757527	-2797.245169	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3193	113.591795	453.244645	-0.035975	198.839493	300.407135	0.055876	14.667006	-18.337951	469.190772	71709.588368	39995.610677	-2704.465420	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3194	112.915583	453.865145	-0.036565	198.839493	300.407135	0.055876	15.370116	-17.979834	466.716874	71620.990961	40100.283015	-2667.378678	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3195	112.900016	454.662367	-0.036763	198.839493	300.407135	0.055876	15.020290	-18.070943	464.595877	71666.084191	39925.227529	-2927.493026	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3196	112.677798	455.513351	-0.037109	198.839493	300.407135	0.055876	14.663852	-16.831104	461.767622	71622.874062	39784.810714	-2983.242672	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3197	113.060336	454.943761	-0.036724	198.839493	300.407135	0.055876	14.484236	-16.122112	461.767338	71359.851611	39608.176594	-2964.788433	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3198	113.204274	454.350059	-0.036490	198.839493	300.407135	0.055876	14.397026	-16.299978	462.120777	71140.131213	39571.976631	-2983.508831	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3199	112.917128	455.227010	-0.036884	198.839493	300.407135	0.055876	14.042707	-15.415186	458.939122	71052.934850	39431.304916	-3095.041889	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3200	112.528183	456.066635	-0.037337	198.839493	300.407135	0.055876	14.216871	-14.793647	456.464846	71053.048098	39396.273082	-2983.524503	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3201	112.576999	456.867295	-0.037494	198.839493	300.407135	0.055876	13.951904	-14.351760	454.697234	71142.078775	39221.505628	-3113.518790	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3202	112.509370	457.085819	-0.037589	198.839493	300.407135	0.055876	13.685069	-13.732059	454.343428	71186.115588	39221.717448	-3206.413595	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3203	112.472514	457.479054	-0.037706	198.839493	300.407135	0.055876	13.767315	-12.489551	452.929340	71142.710528	39116.348037	-3225.001937	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3204	111.396671	458.098468	-0.038557	198.839493	300.407135	0.055876	13.420542	-13.024615	449.748025	70921.591936	39325.445959	-3206.611339	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3205	112.011427	457.782137	-0.038080	198.839493	300.407135	0.055876	13.418424	-12.669568	450.101395	70835.000287	39079.640327	-3280.948087	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3206	111.378557	457.963271	-0.038537	198.839493	300.407135	0.055876	13.240429	-11.961158	447.626867	70526.646057	39148.106303	-3206.828334	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207	111.766876	458.555013	-0.038422	198.839493	300.407135	0.055876	12.799876	-11.786013	447.626537	70791.518741	38974.288813	-3206.613853	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3208	110.584046	459.359217	-0.039386	198.839493	300.407135	0.055876	13.066909	-12.051500	444.799015	70702.063208	39254.158975	-3281.076290	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3209	111.662206	458.295084	-0.038429	198.839493	300.407135	0.055876	12.887541	-11.519739	445.859198	70396.288209	38867.011983	-3448.449158	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3210	111.106817	459.104271	-0.038984	198.839493	300.407135	0.055876	12.619497	-10.368174	443.030991	70308.292921	38866.548782	-3429.921981	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3211	111.625102	458.105747	-0.038409	198.839493	300.407135	0.055876	12.177546	-10.103955	444.444519	70088.832954	38760.270397	-3337.115910	0	0	0	202.900349	-304.364990	-0.079583	-0.715846	0.303548	-4.944755	147.002316	-94.232271	106.847136
3212	110.507975	459.710286	-0.039519	198.839493	300.407135	0.055876	13.054845	-9.390020	441.617197	70351.576067	39006.947147	-3485.680855	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3213	111.159584	460.269339	-0.039224	198.839493	300.407135	0.055876	13.143231	-9.389719	440.910315	70485.517369	38657.182054	-3597.019046	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3214	110.789947	460.453793	-0.039509	198.839493	300.407135	0.055876	12.349799	-8.861729	439.849276	70397.021033	38726.826934	-3429.830939	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3215	111.038086	460.584217	-0.039377	198.839493	300.407135	0.055876	12.874260	-8.237822	439.495988	70397.875560	38586.609831	-3597.059846	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3216	109.528670	462.313148	-0.040773	198.839493	300.407135	0.055876	12.524649	-8.151866	435.607615	70528.193115	38902.729254	-3578.464198	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3217	110.389237	461.621072	-0.040047	198.839493	300.407135	0.055876	11.554927	-7.801792	436.667292	70397.762373	38621.629948	-3708.575276	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3218	110.868631	462.026633	-0.039828	198.839493	300.407135	0.055876	11.641906	-7.623843	436.667307	70574.780758	38412.324847	-3596.902891	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3219	110.188765	462.681719	-0.040428	198.839493	300.407135	0.055876	11.286660	-6.738719	434.899531	70574.145324	38552.478784	-3764.197834	0	0	0	202.900349	-304.364990	-0.079583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
