Sample #	FP2_COP_X	FP2_COP:Y	FP2_COP:Z	FP2_Ref_X	FP2_Ref_Y	FP2_Ref_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP2_Moment_X	FP2_Moment_Y	FP2_Moment_Z	FP4_COP_X	FP4_COP:Y	FP4_COP:Z	FP4_Ref_X	FP4_Ref_Y	FP4_Ref_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z	FP4_Moment_X	FP4_Moment_Y	FP4_Moment_Z
5343	157.308991	-233.666483	-0.182014	202.900345	-304.364990	-0.079583	-21.636987	3.616892	296.026246	20925.128380	13499.732212	3962.760838	-115.925194	-223.659539	-0.107450	-199.669022	-305.422272	-0.130892	18.873800	1.889387	324.870695	26563.191330	-27205.974869	-2918.404519
5344	156.751825	-234.387096	-0.182487	202.900345	-304.364990	-0.079583	-21.640970	3.882889	297.796711	20835.797409	13746.360782	3888.104783	-115.849544	-223.617615	-0.107418	-199.669022	-305.422272	-0.130892	19.228799	1.713135	324.161493	26518.839339	-27171.119681	-3029.957681
5345	157.816340	-233.937545	-0.181128	202.900345	-304.364990	-0.079583	-21.640067	3.706138	297.796799	20969.548887	13429.361198	3981.463199	-115.524923	-223.890270	-0.107135	-199.669022	-305.422272	-0.130892	18.874445	1.800705	324.161252	26430.435650	-27276.333288	-2992.804845
5346	156.385298	-233.964833	-0.183239	202.900345	-304.364990	-0.079583	-21.373625	3.354343	298.505620	21011.282860	13888.514059	3981.299336	-115.957184	-223.754604	-0.107438	-199.669022	-305.422272	-0.130892	18.787008	1.358235	324.161344	26474.423021	-27136.221871	-3011.410036
5347	157.296572	-233.390168	-0.182169	202.900345	-304.364990	-0.079583	-21.638490	3.705616	296.734423	21057.310430	13535.669995	3888.537152	-115.573460	-223.348168	-0.107341	-199.669022	-305.422272	-0.130892	18.875522	1.623457	323.097132	26518.783625	-27171.089261	-2937.028260
5348	155.576229	-233.611342	-0.184613	202.900345	-304.364990	-0.079583	-21.370472	3.353298	296.380898	20966.481698	14029.501730	3981.163511	-115.925533	-223.523098	-0.107495	-199.669022	-305.422272	-0.130892	18.875118	1.358687	324.870870	26607.604545	-27205.913410	-3067.064469
5349	157.459243	-233.643339	-0.181803	202.900345	-304.364990	-0.079583	-21.196807	3.620026	297.797499	21057.117188	13535.734028	4018.742311	-115.741563	-223.617347	-0.107354	-199.669022	-305.422272	-0.130892	18.963417	1.624025	324.161363	26518.937443	-27206.127608	-3048.531860
5350	157.515476	-234.170853	-0.181460	202.900345	-304.364990	-0.079583	-21.020661	3.709481	298.151843	20925.003189	13535.012280	3925.542086	-116.333509	-222.664074	-0.108021	-199.669022	-305.422272	-0.130892	18.963616	1.800577	323.097127	26739.849604	-26925.551973	-3011.319868
5351	156.346442	-233.692115	-0.183430	202.900345	-304.364990	-0.079583	-21.015849	3.178532	296.735606	20967.591859	13817.675060	3962.667501	-116.406308	-223.529613	-0.107781	-199.669022	-305.422272	-0.130892	18.963630	1.623909	323.806657	26518.284147	-26961.092327	-2974.269429
5352	157.204702	-234.422459	-0.181797	202.900345	-304.364990	-0.079583	-21.464142	3.530990	299.213622	20924.171056	13676.261854	3999.874308	-116.181772	-224.150719	-0.107443	-199.669022	-305.422272	-0.130892	19.139867	1.359812	326.289974	26519.024404	-27241.129450	-3048.520350
5353	157.883612	-234.297726	-0.180851	202.900345	-304.364990	-0.079583	-21.637734	3.352463	297.442850	20837.325574	13393.429562	4074.287429	-116.265116	-223.571231	-0.107683	-199.669022	-305.422272	-0.130892	18.964523	1.093442	324.516274	26562.910326	-27065.998144	-3029.965671
5354	156.943501	-234.134763	-0.182327	202.900345	-304.364990	-0.079583	-21.016752	3.355283	296.735518	20836.283485	13640.468362	3925.358553	-115.650984	-222.980146	-0.107508	-199.669022	-305.422272	-0.130892	18.964069	1.447009	323.806716	26696.198932	-27205.662723	-2974.082704
5355	157.017150	-233.881234	-0.182342	202.900345	-304.364990	-0.079583	-20.838504	3.444041	295.673390	20836.533886	13569.904319	3999.796547	-115.991043	-223.164887	-0.107651	-199.669022	-305.422272	-0.130892	18.964722	1.269993	323.452037	26607.245542	-27065.894097	-3048.524822
5356	156.937427	-232.946330	-0.182920	202.900345	-304.364990	-0.079583	-21.549476	3.617693	296.734598	21188.916630	13642.289432	3963.082228	-115.990021	-223.576011	-0.107516	-199.669022	-305.422272	-0.130892	19.140909	1.624233	323.452027	26474.260226	-27066.218411	-3030.018747
5357	156.348220	-232.331170	-0.184097	202.900345	-304.364990	-0.079583	-20.573797	3.533949	296.027865	21320.350199	13784.215085	4037.610661	-115.789809	-223.485877	-0.107426	-199.669022	-305.422272	-0.130892	19.053907	1.093197	323.097412	26474.380615	-27101.238505	-3085.764304
5358	156.841847	-233.648071	-0.182717	202.900345	-304.364990	-0.079583	-20.482830	3.268927	295.319877	20880.411169	13605.441080	4018.445775	-115.589821	-223.120859	-0.107425	-199.669022	-305.422272	-0.130892	19.231407	1.005071	322.742811	26563.073121	-27136.001604	-3011.356960
5359	156.769490	-234.051475	-0.182626	202.900345	-304.364990	-0.079583	-20.929924	3.797439	296.381333	20835.992619	13675.811127	3999.743661	-115.959562	-222.797436	-0.107753	-199.669022	-305.422272	-0.130892	19.407183	1.182875	324.161774	26784.723010	-27135.469211	-3066.981341
5360	156.475070	-233.819683	-0.183177	202.900345	-304.364990	-0.079583	-21.194179	3.619156	296.026902	20879.689480	13746.650157	4018.375260	-116.481161	-223.435177	-0.107857	-199.669022	-305.422272	-0.130892	18.964084	1.270341	324.516216	26607.049349	-26995.884103	-3011.376462
5361	156.899353	-232.217527	-0.183335	202.900345	-304.364990	-0.079583	-21.366111	2.910725	294.964616	21277.485449	13572.130389	3944.648303	-116.081356	-223.802567	-0.107497	-199.669022	-305.422272	-0.130892	18.963410	1.712359	323.806628	26429.913867	-27066.316374	-2992.873906
5362	156.529775	-233.755208	-0.183127	202.900345	-304.364990	-0.079583	-20.840007	3.532765	296.381597	20923.782604	13746.875540	4018.440590	-116.098579	-223.439259	-0.107626	-199.669022	-305.422272	-0.130892	18.964282	1.446893	323.451979	26518.524907	-27031.124704	-3085.760790
5363	156.513259	-234.092238	-0.182986	202.900345	-304.364990	-0.079583	-20.839399	3.003210	297.798333	20923.642623	13817.403970	3869.599368	-116.315670	-223.165694	-0.107846	-199.669022	-305.422272	-0.130892	19.230323	1.270653	323.452197	26606.962392	-26960.884214	-3011.387972
5364	156.816181	-232.501251	-0.183319	202.900345	-304.364990	-0.079583	-21.194327	3.442753	296.735211	21320.946677	13678.289982	4000.462178	-116.622165	-223.667021	-0.107865	-199.669022	-305.422272	-0.130892	19.141575	1.270549	323.806880	26473.847724	-26891.229178	-3067.247672
5365	157.288735	-234.004337	-0.181878	202.900345	-304.364990	-0.079583	-20.664460	3.534193	297.444205	20924.795140	13570.327604	3944.125750	-115.806408	-223.258763	-0.107510	-199.669022	-305.422272	-0.130892	19.052801	1.623781	322.742502	26518.578440	-27066.108294	-3029.992213
5366	157.577762	-233.642733	-0.181627	202.900345	-304.364990	-0.079583	-20.839399	3.003210	297.798333	21057.435621	13500.389927	3925.755659	-116.049713	-223.434105	-0.107599	-199.669022	-305.422272	-0.130892	18.786356	1.535251	324.516022	26607.408337	-27135.897557	-3029.916111
5367	157.114801	-233.772703	-0.182250	202.900345	-304.364990	-0.079583	-20.841509	3.621489	297.089773	20968.701983	13605.855226	3944.173442	-116.156914	-223.707577	-0.107573	-199.669022	-305.422272	-0.130892	19.229026	1.536351	324.516287	26518.687687	-27101.122305	-3067.152081
5368	157.176085	-233.093646	-0.182493	202.900345	-304.364990	-0.079583	-20.836919	2.825937	296.736045	21145.253213	13571.445192	3925.851049	-115.833649	-223.570159	-0.107424	-199.669022	-305.422272	-0.130892	18.964084	1.270341	324.516216	26563.291614	-27206.029625	-3085.676696
5369	156.043956	-233.481440	-0.183983	202.900345	-304.364990	-0.079583	-21.194401	3.354552	297.089381	21055.077307	13924.082168	4055.749274	-116.006821	-223.349244	-0.107601	-199.669022	-305.422272	-0.130892	19.142660	1.004967	323.097495	26518.469194	-27031.094284	-2992.832345
5370	156.648122	-233.605863	-0.183025	202.900345	-304.364990	-0.079583	-20.306380	3.093604	296.382605	20968.133126	13711.768252	3962.720387	-116.513046	-224.077425	-0.107666	-199.669022	-305.422272	-0.130892	19.142015	1.093649	323.806938	26340.938227	-26926.549251	-3030.144398
5371	157.011817	-232.837598	-0.182863	202.900345	-304.364990	-0.079583	-20.571465	3.180273	295.673916	21145.198002	13571.463486	3963.052174	-115.714127	-223.168352	-0.107484	-199.669022	-305.422272	-0.130892	19.054112	1.181415	322.387911	26518.522726	-27066.077874	-2937.062792
5372	156.756852	-233.477796	-0.182927	202.900345	-304.364990	-0.079583	-20.748884	2.826563	297.090302	21056.104647	13712.282941	4093.057882	-116.247429	-224.069670	-0.107509	-199.669022	-305.422272	-0.130892	19.052844	1.093778	324.871063	26430.011971	-27101.324300	-3011.448085
5373	156.421448	-232.369443	-0.183970	202.900345	-304.364990	-0.079583	-21.016383	3.796289	294.964700	21232.643046	13713.120301	3963.112290	-116.172823	-223.891880	-0.107522	-199.669022	-305.422272	-0.130892	18.875543	1.358455	324.161397	26429.936153	-27066.328542	-3030.045284
5374	157.587794	-233.325144	-0.181768	202.900345	-304.364990	-0.079583	-20.574470	3.357721	297.090299	21101.709188	13465.309134	3925.838619	-115.681455	-223.485608	-0.107361	-199.669022	-305.422272	-0.130892	18.965374	1.092977	323.097359	26474.423021	-27136.221871	-3011.410036
5375	156.412957	-234.202010	-0.183081	202.900345	-304.364990	-0.079583	-20.571612	3.003871	296.382255	20791.344293	13781.501770	4018.227005	-115.557475	-223.437914	-0.107302	-199.669022	-305.422272	-0.130892	18.964722	1.269993	323.452037	26518.915158	-27206.115440	-3011.360482
5376	157.460756	-233.939362	-0.181655	202.900345	-304.364990	-0.079583	-20.575521	3.358069	297.798550	20969.035243	13535.255928	3962.808531	-115.898826	-223.211761	-0.107581	-199.669022	-305.422272	-0.130892	18.787427	1.446337	323.097137	26562.921469	-27066.004228	-3048.551360
5377	158.103651	-233.428585	-0.180952	202.900345	-304.364990	-0.079583	-20.751815	3.092212	298.152546	21146.197736	13359.673407	4018.961101	-116.623525	-223.119477	-0.108046	-199.669022	-305.422272	-0.130892	19.053262	1.181879	323.806856	26651.117826	-26890.776496	-3029.970146
5378	157.051404	-234.005550	-0.182230	202.900345	-304.364990	-0.079583	-21.016448	3.090505	297.443901	20924.434315	13640.928236	3944.090495	-116.131407	-223.396893	-0.107660	-199.669022	-305.422272	-0.130892	18.877493	0.915741	322.742628	26474.032789	-26961.238948	-3085.810341
5379	156.761889	-232.564132	-0.183369	202.900345	-304.364990	-0.079583	-20.751897	3.621593	296.381684	21276.888970	13678.055492	3981.797030	-116.131748	-223.259571	-0.107705	-199.669022	-305.422272	-0.130892	19.054339	1.004631	322.742705	26518.317575	-26961.110579	-3030.026740
5380	156.638029	-233.478403	-0.183103	202.900345	-304.364990	-0.079583	-20.841961	3.709864	297.089729	21056.089846	13747.533255	3981.435167	-115.882485	-223.301657	-0.107542	-199.669022	-305.422272	-0.130892	18.876848	1.004423	323.452072	26563.030715	-27101.018238	-3085.711227
5381	156.692343	-233.414565	-0.183053	202.900345	-304.364990	-0.079583	-20.397872	3.358800	297.444687	21100.210578	13747.749490	3962.898713	-115.823726	-222.756141	-0.107685	-199.669022	-305.422272	-0.130892	19.054772	0.916065	322.387998	26651.421081	-27030.751717	-2955.580377
5382	156.271657	-233.205326	-0.183781	202.900345	-304.364990	-0.079583	-20.574166	3.092943	297.798683	21187.543245	13889.442884	4037.361809	-115.888220	-222.806072	-0.107707	-199.669022	-305.422272	-0.130892	18.789801	1.003391	320.968896	26518.143653	-26891.106894	-3030.049760
5383	157.345994	-234.680090	-0.181461	202.900345	-304.364990	-0.079583	-20.221276	3.359880	297.799075	20748.286303	13569.481106	4055.468341	-115.746907	-222.849653	-0.107608	-199.669022	-305.422272	-0.130892	18.789156	1.092073	321.678308	26562.736418	-26996.000318	-3029.988689
5384	157.124503	-233.603428	-0.182319	202.900345	-304.364990	-0.079583	-20.218271	3.182432	296.382692	20968.827193	13570.571252	3981.392684	-116.199604	-222.483969	-0.107999	-199.669022	-305.422272	-0.130892	18.524868	0.649047	321.323559	26650.988474	-26820.797147	-3104.336166
5385	156.510989	-233.648186	-0.183208	202.900345	-304.364990	-0.079583	-20.486961	3.358522	297.798682	21055.729017	13818.134864	3981.399911	-116.056395	-223.078822	-0.107719	-199.669022	-305.422272	-0.130892	18.612317	0.914849	322.032997	26518.252899	-26926.120905	-3067.209628
5386	156.570641	-232.822367	-0.183525	202.900345	-304.364990	-0.079583	-20.222557	3.713207	297.444773	21276.292491	13783.980595	4018.945514	-115.871774	-222.897004	-0.107668	-199.669022	-305.422272	-0.130892	19.143943	0.915937	321.323842	26518.197186	-26926.090484	-2974.280939
5387	157.154260	-232.989875	-0.182577	202.900345	-304.364990	-0.079583	-20.222705	3.536805	298.153112	21277.041808	13642.758463	4000.414491	-116.089985	-222.759574	-0.107843	-199.669022	-305.422272	-0.130892	19.055410	0.915717	321.323789	26562.321721	-26855.958397	-2918.519618
5388	156.847779	-233.834971	-0.182616	202.900345	-304.364990	-0.079583	-20.398693	3.006170	299.215461	21099.947337	13783.079202	4018.684237	-116.224151	-223.075379	-0.107821	-199.669022	-305.422272	-0.130892	18.524245	0.472728	323.097298	26606.951249	-26960.878130	-2992.802283
5389	157.220654	-233.348481	-0.182302	202.900345	-304.364990	-0.079583	-20.223083	3.713381	297.798899	21144.879549	13606.811493	4056.038580	-115.888220	-222.806072	-0.107707	-199.669022	-305.422272	-0.130892	19.055622	0.915601	320.969084	26518.121367	-26891.094726	-2992.878382
5390	157.500374	-233.452821	-0.181835	202.900345	-304.364990	-0.079583	-20.223756	3.537153	298.861364	21189.194635	13571.716243	4018.920636	-116.258682	-222.482213	-0.108035	-199.669022	-305.422272	-0.130892	18.700857	0.826735	322.387815	26739.773785	-26890.556215	-3029.917067
5391	156.513259	-234.092238	-0.182986	202.900345	-304.364990	-0.079583	-20.756258	4.064166	297.797935	20923.421775	13817.477149	4018.405334	-116.926972	-222.668047	-0.108375	-199.669022	-305.422272	-0.130892	18.524883	0.472379	322.033089	26650.475668	-26645.745346	-2974.293405
5392	156.941983	-233.837633	-0.182475	202.900345	-304.364990	-0.079583	-20.307809	3.270529	296.736611	20924.351498	13640.955678	3999.891938	-116.366232	-222.894963	-0.107965	-199.669022	-305.422272	-0.130892	18.525109	0.295596	322.387884	26606.701508	-26855.878686	-3011.422502
5393	156.498269	-233.007900	-0.183542	202.900345	-304.364990	-0.079583	-20.748219	3.620374	293.902836	20968.190307	13641.263359	4167.365741	-115.823385	-222.893614	-0.107640	-199.669022	-305.422272	-0.130892	18.702176	0.296036	322.387990	26607.125153	-27030.874002	-2992.779265
5394	156.703309	-233.690291	-0.182902	202.900345	-304.364990	-0.079583	-20.482674	2.827747	296.736570	20968.160731	13711.759105	3944.120557	-116.184210	-222.023960	-0.108141	-199.669022	-305.422272	-0.130892	18.703040	0.118903	321.678575	26828.301543	-26855.315858	-2974.118191
5395	156.726807	-233.246277	-0.183085	202.900345	-304.364990	-0.079583	-20.047610	3.626608	299.215677	21276.112084	13819.279935	4018.927886	-116.324456	-222.807156	-0.107968	-199.669022	-305.422272	-0.130892	18.702147	0.649371	320.968959	26517.773507	-26751.081496	-2992.924424
5396	157.037367	-233.286205	-0.182605	202.900345	-304.364990	-0.079583	-19.693142	3.893022	298.153723	21188.957034	13677.522429	3814.259608	-116.166798	-222.390847	-0.108010	-199.669022	-305.422272	-0.130892	18.790042	0.649939	322.033190	26739.729214	-26890.531878	-2955.573335
5397	155.927420	-233.927157	-0.183937	202.900345	-304.364990	-0.079583	-20.752949	3.621941	297.089904	20922.893312	13958.625124	3888.129658	-115.655969	-222.068769	-0.107809	-199.669022	-305.422272	-0.130892	18.613621	0.560817	321.323641	26784.341736	-26995.443589	-3011.270315
5398	156.911331	-233.750811	-0.182563	202.900345	-304.364990	-0.079583	-19.960329	3.980388	298.861536	21100.044942	13747.804375	4074.503066	-115.501462	-221.976691	-0.107747	-199.669022	-305.422272	-0.130892	18.526159	0.471683	319.904702	26695.436389	-26925.613432	-2862.659673
5399	156.721135	-234.002709	-0.182722	202.900345	-304.364990	-0.079583	-20.404261	3.890271	299.923271	21099.558887	13853.692888	4037.248810	-116.107358	-222.392310	-0.107974	-199.669022	-305.422272	-0.130892	18.614054	0.472251	320.968964	26650.877047	-26820.736306	-2918.478056
5400	157.149059	-234.044621	-0.182066	202.900345	-304.364990	-0.079583	-19.867703	3.185462	298.862065	21012.310167	13676.721668	4018.606476	-116.560088	-222.578283	-0.108185	-199.669022	-305.422272	-0.130892	18.614706	0.295235	320.614286	26561.833381	-26645.965594	-2974.346477
5401	156.793221	-233.751415	-0.182738	202.900345	-304.364990	-0.079583	-20.222853	3.360402	298.861452	21099.974944	13783.070054	4000.082698	-116.452305	-222.024997	-0.108301	-199.669022	-305.422272	-0.130892	18.525733	0.471915	320.614175	26739.263145	-26680.545384	-3048.571818
5402	156.556247	-233.605127	-0.183162	202.900345	-304.364990	-0.079583	-20.401781	3.712998	298.861013	21143.837440	13853.854199	3907.109945	-116.762707	-221.979632	-0.108502	-199.669022	-305.422272	-0.130892	18.436546	0.648711	320.968800	26783.374028	-26610.421143	-2992.811234
5403	156.203425	-233.901955	-0.183539	202.900345	-304.364990	-0.079583	-20.047085	3.626434	298.861582	21055.034920	13959.337723	3962.727612	-116.049598	-221.562374	-0.108211	-199.669022	-305.422272	-0.130892	18.437624	0.471463	319.904649	26827.996073	-26750.280135	-2899.809235
5404	156.435885	-233.163230	-0.183558	202.900345	-304.364990	-0.079583	-20.402233	3.801374	298.860969	21275.696028	13889.902768	4056.093510	-116.780149	-221.887577	-0.108543	-199.669022	-305.422272	-0.130892	18.703239	0.295455	320.614339	26783.253638	-26575.401048	-2937.064701
5405	156.493878	-233.836780	-0.183140	202.900345	-304.364990	-0.079583	-20.134364	3.272654	299.215722	21099.709750	13888.882459	3814.023210	-115.939818	-221.700679	-0.108100	-199.669022	-305.422272	-0.130892	18.791978	0.383893	319.904890	26783.730831	-26785.385814	-2862.652642
5406	157.060998	-233.434109	-0.182497	202.900345	-304.364990	-0.079583	-20.581081	3.624588	300.631392	21320.350199	13784.215085	4037.610661	-116.252206	-221.378744	-0.108393	-199.669022	-305.422272	-0.130892	18.526605	0.206449	320.259526	26916.551399	-26715.058044	-2899.767673
5407	157.129612	-232.298484	-0.182953	202.900345	-304.364990	-0.079583	-20.490492	3.536143	299.569190	21585.311607	13714.932264	3982.236635	-116.418861	-221.932699	-0.108311	-199.669022	-305.422272	-0.130892	18.348679	0.294807	321.323569	26828.007216	-26750.286219	-2918.394924
5408	156.391692	-233.500744	-0.183457	202.900345	-304.364990	-0.079583	-19.954235	3.096112	297.799601	21099.614099	13853.674593	4000.047441	-116.310594	-221.656552	-0.108337	-199.669022	-305.422272	-0.130892	18.261025	-0.059212	321.323632	26916.747622	-26785.079757	-2936.916029
5409	156.385298	-233.964833	-0.183239	202.900345	-304.364990	-0.079583	-20.488915	3.535621	298.506844	21011.227648	13888.532354	4018.500706	-116.620168	-221.749470	-0.108492	-199.669022	-305.422272	-0.130892	18.349785	-0.235776	321.678480	26916.573685	-26715.070213	-2936.939051
5410	156.440408	-234.048243	-0.183116	202.900345	-304.364990	-0.079583	-20.046633	3.538058	298.861626	21011.338072	13888.495765	3944.097723	-116.436598	-221.564521	-0.108442	-199.669022	-305.422272	-0.130892	18.615372	-0.058449	320.969139	26916.618256	-26715.094549	-3011.282783
5411	157.071205	-233.412999	-0.182492	202.900345	-304.364990	-0.079583	-19.958292	3.273907	299.924236	21276.445309	13748.687472	4037.562973	-116.471468	-221.102452	-0.108615	-199.669022	-305.422272	-0.130892	18.793303	-0.235141	320.259830	27005.111450	-26644.882526	-3029.838411
5412	156.377401	-234.132051	-0.183168	202.900345	-304.364990	-0.079583	-20.135719	3.537780	299.215590	21010.991995	13923.856825	4055.683956	-116.302348	-221.377062	-0.108423	-199.669022	-305.422272	-0.130892	18.881817	0.030081	319.195587	26827.737389	-26610.329249	-3048.541760
5413	156.835080	-233.267229	-0.182914	202.900345	-304.364990	-0.079583	-20.317055	4.155850	299.923269	21320.114580	13819.532720	4074.794404	-115.848245	-221.052860	-0.108257	-199.669022	-305.422272	-0.130892	18.439375	-0.147803	319.550117	26961.079508	-26784.969607	-2936.889487
5414	156.251880	-234.299088	-0.183272	202.900345	-304.364990	-0.079583	-19.780267	3.098062	299.924586	21010.741593	13994.420868	3981.246450	-116.599069	-220.593809	-0.108858	-199.669022	-305.422272	-0.130892	18.262315	-0.236577	319.904776	27137.822563	-26574.501723	-2881.095328
5415	157.047435	-234.789518	-0.181850	202.900345	-304.364990	-0.079583	-20.316144	3.361517	302.048389	21011.352844	13853.251309	4055.719214	-116.724547	-221.055038	-0.108782	-199.669022	-305.422272	-0.130892	18.262968	-0.413593	319.550098	26960.394964	-26504.962903	-2955.567255
5416	157.004395	-234.836269	-0.181891	202.900345	-304.364990	-0.079583	-20.049335	3.450728	300.986393	20923.228534	13817.541181	4148.609761	-116.742370	-220.822679	-0.108869	-199.669022	-305.422272	-0.130892	18.174647	-0.413929	319.195309	27004.620934	-26469.844846	-2936.966539
5417	155.965694	-233.608145	-0.184037	202.900345	-304.364990	-0.079583	-19.780497	3.451041	298.862064	21142.769688	14030.421407	4018.626154	-117.073126	-221.658447	-0.108793	-199.669022	-305.422272	-0.130892	18.526846	-0.147002	321.323820	26916.150040	-26540.074896	-2955.582287
5418	156.419929	-233.500271	-0.183416	202.900345	-304.364990	-0.079583	-20.047832	3.362004	300.278186	21275.417987	13960.482794	4000.255831	-116.890698	-221.334815	-0.108790	-199.669022	-305.422272	-0.130892	18.616024	-0.235465	320.614460	26960.448498	-26539.946494	-2899.798678
5419	156.364304	-233.269635	-0.183612	202.900345	-304.364990	-0.079583	-20.047306	3.361830	299.924060	21319.365267	13960.753875	4093.326403	-116.540667	-220.589276	-0.108824	-199.669022	-305.422272	-0.130892	18.439800	-0.148035	318.840644	27049.003824	-26504.724404	-2899.757117
5420	156.478236	-232.534180	-0.183804	202.900345	-304.364990	-0.079583	-20.224881	3.449300	299.923754	21539.940735	13926.588425	4112.269956	-116.302348	-221.377062	-0.108423	-199.669022	-305.422272	-0.130892	18.528122	-0.147699	319.195433	26827.648247	-26610.280577	-2899.855272
5421	156.245871	-233.123283	-0.183859	202.900345	-304.364990	-0.079583	-20.045500	3.008329	299.924237	21363.374737	13996.241938	4018.970370	-116.521669	-221.377607	-0.108555	-199.669022	-305.422272	-0.130892	18.439587	-0.147919	319.195380	26827.474324	-26540.276892	-2899.878292
5422	156.548730	-233.920144	-0.183018	202.900345	-304.364990	-0.079583	-20.134438	3.184453	299.569892	21099.378480	13888.992228	4037.231183	-116.886681	-220.913419	-0.108925	-199.669022	-305.422272	-0.130892	17.998224	-0.503051	318.485790	26915.726361	-26365.065908	-2974.226260
5423	157.662668	-233.997896	-0.181327	202.900345	-304.364990	-0.079583	-20.225333	3.537675	299.923710	21101.002266	13571.274733	4037.389840	-116.573623	-221.097280	-0.108678	-199.669022	-305.422272	-0.130892	18.440884	-0.413617	318.131289	26827.257996	-26435.289841	-2974.256312
5424	156.608074	-233.099559	-0.183333	202.900345	-304.364990	-0.079583	-20.399145	3.094545	299.215417	21320.072170	13854.792182	3981.774204	-116.516198	-220.535210	-0.108827	-199.669022	-305.422272	-0.130892	18.352550	-0.237286	317.066970	26915.759789	-26365.084161	-3029.983571
5425	156.832827	-232.826302	-0.183134	202.900345	-304.364990	-0.079583	-20.045500	3.008329	299.924237	21452.427681	13820.190464	4037.788990	-116.168366	-220.489316	-0.108634	-199.669022	-305.422272	-0.130892	18.352996	-0.502519	317.421793	26960.394964	-26504.962903	-2955.567255
5426	156.718881	-233.561803	-0.182942	202.900345	-304.364990	-0.079583	-20.312990	3.360472	299.923667	21231.783311	13854.378045	4056.045808	-116.922475	-220.585772	-0.109054	-199.669022	-305.422272	-0.130892	18.353663	-0.856203	317.776646	26959.884344	-26294.959885	-2974.222736
5427	156.790960	-233.308941	-0.182959	202.900345	-304.364990	-0.079583	-20.576646	3.270216	298.860971	21232.116550	13783.782654	4074.681384	-117.216716	-220.775037	-0.109169	-199.669022	-305.422272	-0.130892	18.352798	-0.679071	318.486060	26959.775097	-26259.945874	-2937.062135
5428	156.377401	-234.132051	-0.183168	202.900345	-304.364990	-0.079583	-20.222475	3.183826	299.215635	21010.936781	13923.875120	4092.886791	-117.711422	-220.641343	-0.109509	-199.669022	-305.422272	-0.130892	18.617981	-0.766512	319.550426	27092.575347	-26189.611791	-2937.005542
5429	157.125997	-233.643491	-0.182297	202.900345	-304.364990	-0.079583	-20.755420	3.181632	300.277224	21232.435001	13748.434648	3981.696444	-116.870032	-220.590094	-0.109021	-199.669022	-305.422272	-0.130892	18.529434	-0.590065	318.840843	27048.754068	-26399.719101	-2918.377338
5430	156.438147	-233.605730	-0.183337	202.900345	-304.364990	-0.079583	-20.221950	3.183652	298.861540	21143.491397	13889.208424	4018.696670	-116.556257	-221.190933	-0.108637	-199.669022	-305.422272	-0.130892	18.884000	-0.677751	318.486378	26827.344972	-26470.297543	-2974.244800
5431	157.352481	-234.102186	-0.181736	202.900345	-304.364990	-0.079583	-20.224200	3.007946	300.986351	21144.338297	13712.715372	4055.985695	-116.260195	-221.142102	-0.108475	-199.669022	-305.422272	-0.130892	18.176377	-0.768193	317.776511	26783.135429	-26505.427783	-3030.017142
5432	156.328545	-233.585508	-0.183509	202.900345	-304.364990	-0.079583	-20.661898	2.827539	298.152809	21099.544115	13888.937343	3925.627075	-116.575008	-220.539949	-0.108861	-199.669022	-305.422272	-0.130892	18.619491	-1.032327	318.131599	27004.567386	-26434.855396	-2992.736094
5433	156.087220	-232.699649	-0.184303	202.900345	-304.364990	-0.079583	-20.309459	3.182851	298.153158	21363.582752	13960.933450	4000.386458	-116.940965	-220.211967	-0.109188	-199.669022	-305.422272	-0.130892	18.354095	-0.944769	317.421938	27048.395099	-26259.713459	-2899.837686
5434	156.600448	-233.415405	-0.183189	202.900345	-304.364990	-0.079583	-20.399745	3.006518	299.923712	21275.668423	13889.911915	4074.693829	-117.050197	-220.631175	-0.109116	-199.669022	-305.422272	-0.130892	18.265782	-1.033439	317.421915	26915.389678	-26225.072435	-2992.858231
5435	156.139214	-233.691268	-0.183738	202.900345	-304.364990	-0.079583	-20.133913	3.184278	299.215766	21142.950130	13995.115232	4018.643784	-117.178900	-220.397032	-0.109270	-199.669022	-305.422272	-0.130892	18.088928	-1.033995	317.067072	26959.525355	-26154.946431	-2955.682354
5436	156.717379	-233.267830	-0.183088	202.900345	-304.364990	-0.079583	-20.134512	3.096251	299.924061	21319.906534	13854.847067	4093.379289	-116.532536	-220.860269	-0.108731	-199.669022	-305.422272	-0.130892	18.177235	-0.856991	316.712331	26782.711750	-26330.418795	-3048.660383
5437	157.037365	-234.807260	-0.181857	202.900345	-304.364990	-0.079583	-20.581976	3.183756	302.756335	21055.340567	13888.748550	3999.964484	-116.644422	-220.300697	-0.108981	-199.669022	-305.422272	-0.130892	18.177015	-0.768541	316.712302	26959.906629	-26294.972053	-3011.394358
5438	157.135628	-233.475705	-0.182366	202.900345	-304.364990	-0.079583	-20.841123	2.827330	299.569019	21232.587833	13713.138596	4000.313904	-116.534275	-220.160467	-0.108961	-199.669022	-305.422272	-0.130892	18.531149	-0.767661	316.712514	27004.306502	-26329.849868	-2992.770624
