Sample #	FP2_COP_X	FP2_COP:Y	FP2_COP:Z	FP2_Ref_X	FP2_Ref_Y	FP2_Ref_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP2_Moment_X	FP2_Moment_Y	FP2_Moment_Z	FP4_COP_X	FP4_COP:Y	FP4_COP:Z	FP4_Ref_X	FP4_Ref_Y	FP4_Ref_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z	FP4_Moment_X	FP4_Moment_Y	FP4_Moment_Z
3897	142.368504	-278.784202	-0.182000	202.900341	-304.364990	-0.079583	-32.599333	7.406503	209.956466	5371.690759	12712.363573	331.512678	-187.292561	-225.628193	-0.149592	-199.669022	-305.422272	-0.130892	21.169214	2.870262	331.611681	26461.877526	-4105.216510	-3613.699074
3898	141.847305	-279.131472	-0.182603	202.900341	-304.364990	-0.079583	-32.516783	7.761851	212.789395	5370.274990	12994.772580	312.770933	-187.052467	-226.260314	-0.149242	-199.669022	-305.422272	-0.130892	21.346705	2.870470	330.902315	26196.103101	-4175.880503	-3613.835282
3899	141.555976	-279.630582	-0.182790	202.900341	-304.364990	-0.079583	-32.605040	7.496620	213.497632	5281.561651	13100.225766	312.587411	-187.055196	-226.800370	-0.149066	-199.669022	-305.422272	-0.130892	20.282161	3.045659	333.739480	26240.577666	-4210.804081	-3706.726650
3900	141.464385	-279.180831	-0.183147	202.900341	-304.364990	-0.079583	-32.693896	7.143363	214.914164	5413.140733	13206.854351	405.734149	-187.146064	-228.303907	-0.148629	-199.669022	-305.422272	-0.130892	20.280892	2.958022	336.222632	25930.277101	-4211.562855	-3669.741041
3901	141.593108	-280.238314	-0.182436	202.900341	-304.364990	-0.079583	-32.614278	7.764358	218.809321	5279.910228	13417.959243	331.029466	-186.926223	-229.522852	-0.148098	-199.669022	-305.422272	-0.130892	20.102118	3.046845	338.705620	25708.921522	-4317.118052	-3669.839196
3902	141.071456	-280.363728	-0.183148	202.900341	-304.364990	-0.079583	-32.703143	8.028684	218.100806	5235.325066	13488.384172	423.932680	-186.462237	-230.880806	-0.147375	-199.669022	-305.422272	-0.130892	19.746693	3.223329	340.124264	25354.713308	-4492.982528	-3595.650218
3903	142.793061	-280.980068	-0.180290	202.900341	-304.364990	-0.079583	-32.267020	8.209613	221.996709	5192.071382	13346.912183	349.534924	-185.915200	-231.784576	-0.146751	-199.669022	-305.422272	-0.130892	19.391496	3.223030	341.897734	25177.927636	-4703.426071	-3577.101620
3904	141.823556	-283.073856	-0.180699	202.900341	-304.364990	-0.079583	-32.706436	7.235743	223.058900	4749.464883	13627.175548	553.348730	-185.794564	-233.141596	-0.146235	-199.669022	-305.422272	-0.130892	19.390000	3.312176	344.026092	24867.799040	-4774.188047	-3540.093480
3905	140.788777	-282.233655	-0.182648	202.900341	-304.364990	-0.079583	-32.619074	7.060142	224.475606	4968.326745	13946.008316	516.315172	-185.878285	-234.226283	-0.145930	-199.669022	-305.422272	-0.130892	19.388943	3.224423	346.154508	24646.171436	-4774.732609	-3521.640720
3906	142.063750	-282.769009	-0.180493	202.900341	-304.364990	-0.079583	-32.271438	7.328820	228.017208	4924.601305	13875.177454	516.285111	-185.932333	-234.893055	-0.145744	-199.669022	-305.422272	-0.130892	19.032689	3.136371	350.056393	24690.582475	-4809.625786	-3521.602672
3907	141.726583	-282.295077	-0.181226	202.900341	-304.364990	-0.079583	-32.093633	6.888372	229.080053	5056.026101	14017.100130	590.813533	-185.927622	-236.269731	-0.145291	-199.669022	-305.422272	-0.130892	18.764501	3.578773	352.539212	24380.408153	-4845.402687	-3540.362373
3908	140.535686	-282.945584	-0.182674	202.900341	-304.364990	-0.079583	-32.536590	6.709706	229.787736	4921.979771	14334.196477	702.063336	-185.231044	-236.896668	-0.144668	-199.669022	-305.422272	-0.130892	18.588314	3.224534	352.539222	24159.394565	-5090.966734	-3540.414491
3909	140.496972	-282.878589	-0.182764	202.900341	-304.364990	-0.079583	-32.356157	6.268386	229.079968	4922.353420	14298.833105	571.875804	-185.317004	-238.774147	-0.144105	-199.669022	-305.422272	-0.130892	18.763274	2.961133	357.150925	23804.854930	-5126.835534	-3503.444155
3910	140.333003	-284.189906	-0.182363	202.900341	-304.364990	-0.079583	-32.005885	5.918611	232.976005	4700.479578	14580.124526	571.408180	-185.346718	-239.487409	-0.143889	-199.669022	-305.422272	-0.130892	18.938868	2.785718	360.343685	23760.612539	-5161.942874	-3484.873490
3911	140.123476	-283.844258	-0.182844	202.900341	-304.364990	-0.079583	-32.007765	6.183911	233.329998	4788.291307	14651.180737	571.503560	-185.125671	-240.299293	-0.143491	-199.669022	-305.422272	-0.130892	18.760297	2.962759	362.117172	23583.535888	-5267.370205	-3429.188048
3912	140.838741	-284.644090	-0.181389	202.900341	-304.364990	-0.079583	-32.103232	6.097521	238.287607	4699.203820	14791.999245	701.507569	-185.027494	-240.911072	-0.143232	-199.669022	-305.422272	-0.130892	18.938024	2.697849	362.117365	23361.995241	-5302.914657	-3410.723291
3913	140.320990	-284.581237	-0.182188	202.900341	-304.364990	-0.079583	-31.926858	5.833997	239.704489	4742.290375	15004.014673	645.665121	-185.222003	-241.836995	-0.143045	-199.669022	-305.422272	-0.130892	19.113382	2.787552	364.600565	23184.602225	-5268.355316	-3410.840956
3914	141.095355	-285.186521	-0.180741	202.900341	-304.364990	-0.079583	-31.841153	6.188300	240.412679	4610.532837	14862.202735	794.345584	-185.113160	-242.930774	-0.142622	-199.669022	-305.422272	-0.130892	19.202179	2.169319	366.729239	22918.762896	-5338.982801	-3299.462052
3915	140.052662	-285.460138	-0.182154	202.900341	-304.364990	-0.079583	-31.839117	5.481819	241.475394	4564.849865	15179.689638	775.520860	-185.345363	-244.247967	-0.142330	-199.669022	-305.422272	-0.130892	18.846138	2.081151	370.276358	22652.738727	-5304.646374	-3318.219211
3916	140.694829	-286.374911	-0.180751	202.900341	-304.364990	-0.079583	-30.956277	5.310815	243.955642	4388.476616	15178.797392	793.860328	-185.171097	-245.425366	-0.141840	-199.669022	-305.422272	-0.130892	19.110915	1.728940	373.114492	22387.006697	-5410.289827	-3244.000420
3917	140.261716	-286.557806	-0.181304	202.900341	-304.364990	-0.079583	-31.313686	5.927631	243.954809	4344.070398	15284.405676	644.936219	-185.011054	-245.657344	-0.141668	-199.669022	-305.422272	-0.130892	19.109611	2.082972	373.823848	22342.845400	-5480.395606	-3225.418249
3918	140.265535	-286.765837	-0.181196	202.900341	-304.364990	-0.079583	-30.433178	6.110302	246.789006	4343.113077	15460.935317	682.049323	-184.771088	-246.417496	-0.141275	-199.669022	-305.422272	-0.130892	19.375453	1.730180	374.888333	22121.528537	-5585.977107	-3299.859163
3919	139.943715	-287.074163	-0.181522	202.900341	-304.364990	-0.079583	-30.962592	5.930487	246.080056	4254.539738	15495.856167	830.706964	-184.405350	-246.804610	-0.140929	-199.669022	-305.422272	-0.130892	19.374404	1.554093	377.371514	22121.941057	-5760.973175	-3262.630236
3920	138.829627	-287.739187	-0.182848	202.900341	-304.364990	-0.079583	-30.610975	5.933168	247.851193	4120.434725	15883.464235	737.313604	-184.630059	-248.258317	-0.140588	-199.669022	-305.422272	-0.130892	19.993721	1.467532	378.436092	21634.157756	-5692.157085	-3188.602412
3921	140.101230	-287.994960	-0.180835	202.900341	-304.364990	-0.079583	-30.438278	5.670863	251.746923	4120.712755	15812.886162	793.151100	-184.765632	-247.951649	-0.140770	-199.669022	-305.422272	-0.130892	20.259122	1.291640	379.500518	21811.380181	-5656.719332	-3207.093216
3922	139.452973	-288.325443	-0.181635	202.900341	-304.364990	-0.079583	-30.438656	5.847440	251.392709	4031.598126	15953.718703	941.755852	-184.938163	-249.201622	-0.140464	-199.669022	-305.422272	-0.130892	20.436232	0.762077	381.629186	21456.622057	-5622.562065	-3095.803632
3923	138.466600	-287.629131	-0.183441	202.900341	-304.364990	-0.079583	-31.589503	5.753180	251.391048	4206.817396	16201.687307	848.889816	-184.663005	-249.200939	-0.140299	-199.669022	-305.422272	-0.130892	20.347480	0.850307	381.629104	21456.882941	-5727.567104	-3095.769102
3924	138.631802	-288.338574	-0.182847	202.900341	-304.364990	-0.079583	-31.150448	5.668461	254.224722	4073.699301	16342.266082	941.627256	-184.499209	-250.191697	-0.139877	-199.669022	-305.422272	-0.130892	20.523284	0.674776	384.467127	21235.484749	-5833.099913	-3021.524500
3925	137.894510	-288.122790	-0.184048	202.900341	-304.364990	-0.079583	-31.768877	5.576568	253.515596	4117.036301	16483.708677	960.222807	-184.300657	-251.063429	-0.139472	-199.669022	-305.422272	-0.130892	21.231985	0.587970	384.112844	20881.060221	-5903.982709	-3021.713785
3926	138.992247	-289.289460	-0.181845	202.900341	-304.364990	-0.079583	-31.148937	4.962155	255.641562	3853.462076	16341.075316	811.095503	-184.665158	-251.064334	-0.139691	-199.669022	-305.422272	-0.130892	21.852380	0.324160	384.113302	20880.678952	-5763.959528	-2966.001780
3927	138.354996	-290.134673	-0.182375	202.900341	-304.364990	-0.079583	-31.329149	5.668078	255.286821	3632.034600	16481.248162	996.705548	-185.002290	-251.080262	-0.139888	-199.669022	-305.422272	-0.130892	21.941338	0.324148	383.403883	20836.007030	-5624.061313	-2966.074358
3928	137.294452	-289.017106	-0.184498	202.900341	-304.364990	-0.079583	-31.591376	5.400897	253.870073	3895.704448	16659.095248	959.808069	-184.573463	-251.294922	-0.139560	-199.669022	-305.422272	-0.130892	22.294608	0.502160	384.113509	20792.043093	-5799.143195	-2854.528973
3929	138.337442	-289.912445	-0.182510	202.900341	-304.364990	-0.079583	-31.063456	5.051854	257.412261	3719.347205	16622.955624	1089.769826	-184.845690	-251.757175	-0.139572	-199.669022	-305.422272	-0.130892	22.827347	-0.115670	384.114031	20614.469495	-5694.568451	-2817.498515
3930	136.878963	-290.585439	-0.184344	202.900341	-304.364990	-0.079583	-30.709587	5.230241	257.058572	3541.226171	16975.067783	1070.731091	-183.993197	-251.607522	-0.139110	-199.669022	-305.422272	-0.130892	22.826276	-0.026755	385.532947	20748.322468	-6044.260614	-2835.889248
3931	137.692364	-289.614759	-0.183614	202.900341	-304.364990	-0.079583	-30.620796	4.877715	258.121226	3806.463638	16835.210782	1071.193517	-184.626167	-252.643863	-0.139150	-199.669022	-305.422272	-0.130892	23.270262	-0.556355	385.533386	20348.715171	-5800.195830	-2706.109568
3932	138.484381	-290.862986	-0.181825	202.900341	-304.364990	-0.079583	-30.361871	4.969538	262.371021	3541.504166	16904.496547	1126.569010	-184.234881	-252.430483	-0.138986	-199.669022	-305.422272	-0.130892	23.713577	-0.643937	384.824208	20393.336663	-5940.069724	-2631.693261
3933	137.877901	-292.260644	-0.182037	202.900341	-304.364990	-0.079583	-30.359998	5.321820	259.892027	3144.839458	16902.431836	1051.577791	-184.220640	-252.381587	-0.138993	-199.669022	-305.422272	-0.130892	24.244111	-0.288934	384.469673	20393.314377	-5940.057556	-2594.521883
3934	136.779145	-290.516552	-0.184526	202.900341	-304.364990	-0.079583	-30.007550	5.059550	262.017407	3627.676860	17328.513727	1014.883265	-184.521720	-252.479966	-0.139141	-199.669022	-305.422272	-0.130892	24.599358	-0.906971	385.179562	20393.064637	-5835.058600	-2613.142102
3935	138.163757	-291.440192	-0.182017	202.900341	-304.364990	-0.079583	-29.303041	5.329168	263.788921	3408.425756	17080.306360	1070.482243	-184.751988	-252.795539	-0.139176	-199.669022	-305.422272	-0.130892	24.687870	-0.641750	384.115319	20215.489077	-5730.480443	-2576.111402
3936	137.011217	-291.657733	-0.183620	202.900341	-304.364990	-0.079583	-28.855199	5.065087	261.310861	3319.614593	17221.029488	1014.478919	-184.674705	-252.843871	-0.139114	-199.669022	-305.422272	-0.130892	24.952819	-0.464074	384.470156	20215.531471	-5765.459414	-2501.756892
3937	136.736907	-291.429669	-0.184139	202.900341	-304.364990	-0.079583	-29.038186	5.595478	263.435057	3406.621537	17433.329053	1070.305957	-184.526060	-253.343186	-0.138861	-199.669022	-305.422272	-0.130892	25.486628	-1.170818	383.051761	19949.703509	-5801.138353	-2557.661677
3938	137.539811	-292.145486	-0.182596	202.900341	-304.364990	-0.079583	-28.949847	5.331327	264.497697	3231.109969	17291.180050	995.712215	-184.329666	-253.062814	-0.138835	-199.669022	-305.422272	-0.130892	25.928630	-0.816035	382.697204	20038.445631	-5870.880657	-2427.486492
3939	135.981212	-292.539402	-0.184715	202.900341	-304.364990	-0.079583	-28.683194	5.861718	262.018978	3097.478244	17537.650626	1069.795844	-184.603483	-253.295141	-0.138923	-199.669022	-305.422272	-0.130892	25.928630	-0.816035	382.697204	19949.471698	-5766.059371	-2316.059718
3940	136.741351	-292.863730	-0.183428	202.900341	-304.364990	-0.079583	-28.422765	5.864818	265.560566	3053.460231	17572.645222	902.306429	-184.526922	-252.996027	-0.138975	-199.669022	-305.422272	-0.130892	26.370866	-0.726369	383.052146	20082.555114	-5800.741030	-2353.140217
3941	136.523670	-293.468880	-0.183453	202.900341	-304.364990	-0.079583	-27.888841	5.778462	264.144925	2877.129863	17536.496447	1013.667072	-184.901185	-252.936977	-0.139219	-199.669022	-305.422272	-0.130892	26.194415	-0.462156	380.923566	19993.419778	-5625.928739	-2278.907114
3942	135.806736	-292.940360	-0.184777	202.900341	-304.364990	-0.079583	-28.420967	6.128899	263.435711	3008.722487	17678.365226	976.591084	-184.596575	-253.188099	-0.138954	-199.669022	-305.422272	-0.130892	26.638607	-0.903537	380.214534	19860.697298	-5731.258088	-2260.366508
3943	135.764702	-293.290577	-0.184667	202.900341	-304.364990	-0.079583	-28.691242	6.923093	263.789045	2920.341404	17713.223992	995.043441	-184.873918	-252.722449	-0.139273	-199.669022	-305.422272	-0.130892	27.080397	-0.548638	380.214683	20037.692044	-5625.788178	-2185.951885
3944	135.551216	-293.412964	-0.184924	202.900341	-304.364990	-0.079583	-27.813896	7.724391	266.622934	2919.244047	17960.292805	883.315806	-185.080302	-253.178917	-0.139247	-199.669022	-305.422272	-0.130892	26.903733	-0.284309	378.440808	19771.480866	-5521.445894	-2186.145643
3945	135.948089	-293.697729	-0.184195	202.900341	-304.364990	-0.079583	-27.986281	7.104336	265.560604	2831.891005	17783.358207	939.075549	-184.964527	-253.305580	-0.139137	-199.669022	-305.422272	-0.130892	27.434090	-0.370858	380.214837	19815.930960	-5591.308520	-2093.167636
3946	135.369299	-293.671251	-0.185067	202.900341	-304.364990	-0.079583	-28.516147	7.012896	264.851610	2831.211740	17889.304893	1032.026150	-185.356364	-252.834770	-0.139526	-199.669022	-305.422272	-0.130892	27.258697	-0.018892	375.957810	19771.066160	-5381.400555	-2074.678038
3947	135.776871	-294.707862	-0.183952	202.900341	-304.364990	-0.079583	-27.813748	7.900793	265.914595	2567.097230	17852.577368	882.846145	-185.410766	-252.797588	-0.139570	-199.669022	-305.422272	-0.130892	27.435132	-0.106437	377.376890	19859.716260	-5381.180288	-2074.624962
3948	136.176959	-294.910712	-0.183259	202.900341	-304.364990	-0.079583	-27.548737	7.725923	266.977453	2523.218940	17817.046463	864.197523	-185.354606	-253.542190	-0.139293	-199.669022	-305.422272	-0.130892	27.879092	-0.282702	375.958268	19505.140098	-5382.073519	-2112.007911
3949	136.391456	-293.768369	-0.183502	202.900341	-304.364990	-0.079583	-27.814947	7.724739	267.331155	2831.946217	17783.339912	901.874057	-184.889964	-253.187324	-0.139131	-199.669022	-305.422272	-0.130892	28.232347	0.071978	375.958364	19638.459937	-5556.703173	-1963.185602
3950	135.551919	-294.197714	-0.184537	202.900341	-304.364990	-0.079583	-27.902235	7.988542	265.560294	2699.147580	17888.564826	901.625219	-185.248475	-253.256928	-0.139323	-199.669022	-305.422272	-0.130892	28.143146	0.425441	375.603458	19593.832595	-5416.832712	-2037.601545
3951	135.958961	-294.812330	-0.183630	202.900341	-304.364990	-0.079583	-27.995528	7.989656	268.747262	2566.458331	17993.764863	826.973207	-185.274283	-252.772482	-0.139497	-199.669022	-305.422272	-0.130892	28.498343	0.425741	373.830020	19682.301303	-5381.553878	-1870.287921
3952	135.289465	-294.863009	-0.184599	202.900341	-304.364990	-0.079583	-28.258740	8.428608	265.559548	2522.386828	17958.292131	938.530174	-185.327673	-252.384591	-0.139656	-199.669022	-305.422272	-0.130892	28.676269	0.337382	372.765946	19770.901205	-5346.358077	-1944.589237
3953	136.086121	-294.692948	-0.183500	202.900341	-304.364990	-0.079583	-28.078907	7.899261	265.560075	2567.859354	17746.595428	734.093127	-185.542157	-252.131719	-0.139867	-199.669022	-305.422272	-0.130892	29.651640	0.162322	370.992937	19770.651464	-5241.359122	-1963.209578
3954	135.240291	-294.504066	-0.184849	202.900341	-304.364990	-0.079583	-27.903894	8.518445	264.851778	2610.988321	17923.350417	771.271794	-186.012726	-252.610816	-0.139992	-199.669022	-305.422272	-0.130892	29.120440	0.161002	370.992619	19592.907266	-5066.783866	-1944.787468
3955	134.795897	-295.313369	-0.185110	202.900341	-304.364990	-0.079583	-27.638514	8.784581	264.143819	2390.251206	17992.817735	733.708446	-185.325436	-252.268540	-0.139692	-199.669022	-305.422272	-0.130892	29.386027	0.338329	370.283247	19682.171952	-5311.575017	-1944.653819
3956	135.114649	-296.002595	-0.184298	202.900341	-304.364990	-0.079583	-27.371171	8.256036	264.852698	2213.949909	17956.659820	826.468285	-185.797794	-252.389444	-0.139936	-199.669022	-305.422272	-0.130892	29.208739	0.426339	370.283112	19637.360690	-5136.652596	-1870.395033
3957	135.300836	-296.224796	-0.183913	202.900341	-304.364990	-0.079583	-27.642193	8.785801	266.622667	2169.558262	18027.014858	789.166465	-185.188687	-252.355224	-0.139582	-199.669022	-305.422272	-0.130892	30.007058	0.074171	369.219527	19593.458103	-5346.719514	-1703.081066
3958	135.516490	-295.703798	-0.183849	202.900341	-304.364990	-0.079583	-27.641142	8.785452	265.914416	2302.439757	17921.754690	733.613070	-185.554212	-251.945353	-0.139935	-199.669022	-305.422272	-0.130892	30.184948	0.427482	366.381657	19593.123582	-5171.766034	-1870.410060
3959	135.564644	-296.687473	-0.183293	202.900341	-304.364990	-0.079583	-27.908107	9.137421	265.559720	2038.076051	17885.111442	751.839530	-185.636336	-252.013641	-0.139962	-199.669022	-305.422272	-0.130892	30.538026	0.340608	368.510285	19681.779541	-5171.545753	-1870.356980
3960	135.519297	-295.574506	-0.183908	202.900341	-304.364990	-0.079583	-28.354823	9.489356	266.975390	2346.027132	17992.638126	826.646612	-185.499936	-251.494499	-0.140050	-199.669022	-305.422272	-0.130892	30.363305	0.250557	364.962877	19681.746113	-5171.527500	-1814.599669
3961	136.000318	-295.344859	-0.183307	202.900341	-304.364990	-0.079583	-28.263183	9.400562	265.204937	2391.348563	17745.748922	845.436081	-186.375745	-251.670367	-0.140518	-199.669022	-305.422272	-0.130892	30.629133	0.074434	365.317830	19636.587003	-4856.596732	-1740.387167
3962	134.432202	-295.935665	-0.185344	202.900341	-304.364990	-0.079583	-27.725426	8.871807	262.727141	2213.990335	17991.888910	677.644752	-185.595246	-251.737667	-0.140028	-199.669022	-305.422272	-0.130892	31.070914	0.517667	364.963213	19592.980903	-5136.732307	-1777.493003
3963	136.402411	-295.911867	-0.182432	202.900341	-304.364990	-0.079583	-28.354897	9.401154	267.329529	2258.964936	17780.364669	808.021245	-185.900087	-250.812835	-0.140513	-199.669022	-305.422272	-0.130892	30.540989	0.515650	362.834508	19814.307767	-4996.201034	-1851.748861
3964	135.245395	-295.502634	-0.184350	202.900341	-304.364990	-0.079583	-28.262658	9.400388	264.850812	2346.470833	17921.998333	770.879880	-186.092727	-250.935503	-0.140589	-199.669022	-305.422272	-0.130892	30.895124	0.516530	362.834720	19769.757389	-4926.283652	-1777.455911
3965	135.919389	-296.997074	-0.182615	202.900341	-304.364990	-0.079583	-28.881232	9.132094	264.850026	1950.625904	17743.449720	751.779409	-185.871285	-251.440287	-0.140291	-199.669022	-305.422272	-0.130892	30.984302	0.428068	362.125330	19548.292564	-4996.825327	-1740.394199
3966	136.313750	-295.865490	-0.182586	202.900341	-304.364990	-0.079583	-28.443616	9.841881	265.912705	2259.684697	17709.633400	566.246689	-186.426528	-250.845186	-0.140818	-199.669022	-305.422272	-0.130892	30.807439	0.515846	361.415753	19725.052039	-4786.367184	-1721.771300
3967	134.512226	-296.551364	-0.184922	202.900341	-304.364990	-0.079583	-28.521657	9.220364	260.955187	2038.366897	17849.772583	677.453993	-186.082631	-250.629332	-0.140683	-199.669022	-305.422272	-0.130892	31.338394	0.958951	359.996981	19725.335207	-4891.384391	-1758.908270
3968	135.602764	-296.310510	-0.183422	202.900341	-304.364990	-0.079583	-28.263413	9.753541	264.142415	2126.762746	17779.670338	770.623798	-186.348688	-250.275088	-0.140958	-199.669022	-305.422272	-0.130892	30.986003	0.427139	359.287471	19813.674570	-4786.128650	-1665.960665
3969	136.137264	-296.307777	-0.182630	202.900341	-304.364990	-0.079583	-29.061369	9.926218	264.141145	2127.567252	17638.433818	714.891893	-186.432425	-250.467836	-0.140945	-199.669022	-305.422272	-0.130892	31.073431	0.957943	358.932613	19724.898226	-4751.330790	-1610.268554
3970	135.154773	-296.457550	-0.184015	202.900341	-304.364990	-0.079583	-29.502222	9.746855	263.432327	2082.591948	17849.952197	584.515645	-186.942084	-250.141471	-0.141358	-199.669022	-305.422272	-0.130892	31.342286	0.161856	356.804647	19724.443312	-4541.355751	-1721.851869
3971	136.047805	-296.598520	-0.182620	202.900341	-304.364990	-0.079583	-28.704570	9.838956	262.725212	2039.727464	17567.379917	733.397444	-186.214308	-250.348196	-0.140854	-199.669022	-305.422272	-0.130892	31.077542	0.072398	355.740339	19592.044437	-4786.679330	-1666.093359
3972	135.504901	-296.231462	-0.183606	202.900341	-304.364990	-0.079583	-28.700735	9.396557	261.663087	2127.539646	17638.442966	733.492821	-185.975598	-249.821614	-0.140883	-199.669022	-305.422272	-0.130892	31.519799	-0.102937	357.159576	19858.242524	-4891.017489	-1647.313913
3973	136.276859	-297.475212	-0.181849	202.900341	-304.364990	-0.079583	-28.262961	9.665165	264.142459	1819.227204	17601.526677	658.650173	-186.483819	-249.989142	-0.141133	-199.669022	-305.422272	-0.130892	31.432102	0.073046	355.031078	19680.439513	-4681.454009	-1666.074809
3974	135.369172	-296.063697	-0.183890	202.900341	-304.364990	-0.079583	-29.060852	10.543626	261.661988	2171.610934	17673.909838	621.936101	-186.231680	-250.267642	-0.140891	-199.669022	-305.422272	-0.130892	31.168011	-0.193428	353.612061	19503.229382	-4751.857120	-1536.058366
3975	135.819599	-295.916726	-0.183294	202.900341	-304.364990	-0.079583	-29.322167	9.482113	262.370345	2216.306246	17603.454178	454.629932	-186.301536	-249.420360	-0.141210	-199.669022	-305.422272	-0.130892	31.344455	-0.369308	355.385907	19902.207615	-4750.896345	-1628.748092
3976	135.554861	-296.758103	-0.183273	202.900341	-304.364990	-0.079583	-29.502000	10.011458	262.369818	1995.375960	17672.971856	547.271658	-186.166441	-248.981689	-0.141273	-199.669022	-305.422272	-0.130892	31.435554	-0.547149	351.838686	19857.905827	-4751.018644	-1665.945641
3977	133.502985	-297.010976	-0.186194	202.900341	-304.364990	-0.079583	-29.231134	9.922874	259.183187	1905.524832	17990.265742	584.183851	-186.636972	-249.121365	-0.141509	-199.669022	-305.422272	-0.130892	32.055495	-0.457391	351.129555	19768.832065	-4576.236759	-1684.642077
3978	136.051235	-297.269611	-0.182285	202.900341	-304.364990	-0.079583	-29.858128	10.274948	262.723286	1863.659468	17566.387058	547.128589	-186.924913	-250.143988	-0.141347	-199.669022	-305.422272	-0.130892	31.787966	-0.280338	353.612461	19547.086250	-4506.807568	-1759.141027
3979	134.959340	-297.353721	-0.183864	202.900341	-304.364990	-0.079583	-29.589067	10.539865	259.536478	1819.074387	17636.819799	640.031921	-186.771198	-248.836012	-0.141683	-199.669022	-305.422272	-0.130892	31.437482	-0.724861	349.355621	19768.624713	-4506.214334	-1628.908275
3980	136.502821	-297.901745	-0.181304	202.900341	-304.364990	-0.079583	-29.680257	10.540283	261.306944	1688.397211	17353.672053	546.973086	-186.823687	-248.938531	-0.141681	-199.669022	-305.422272	-0.130892	31.259566	-0.724837	350.774429	19812.956599	-4506.104183	-1628.881733
3981	135.650123	-298.252224	-0.182397	202.900341	-304.364990	-0.079583	-29.857906	10.539552	261.660807	1599.210826	17600.262733	379.312515	-186.856804	-249.413780	-0.141545	-199.669022	-305.422272	-0.130892	31.526887	-0.990107	349.001025	19546.910150	-4471.758030	-1610.466781
3982	135.690565	-298.700489	-0.182117	202.900341	-304.364990	-0.079583	-29.589896	10.804817	259.182220	1467.743768	17423.111933	453.607654	-186.994558	-248.489889	-0.141930	-199.669022	-305.422272	-0.130892	31.616486	-0.990468	347.227427	19768.374974	-4401.216355	-1647.528127
3983	136.100157	-298.409862	-0.181652	202.900341	-304.364990	-0.079583	-30.391459	11.066913	261.305630	1555.625622	17458.901488	528.123494	-187.158013	-249.287534	-0.141767	-199.669022	-305.422272	-0.130892	31.351579	-1.698147	349.001152	19591.012047	-4366.665745	-1684.817289
3984	135.602968	-298.886912	-0.182155	202.900341	-304.364990	-0.079583	-29.592754	11.158667	259.890295	1423.352132	17493.465018	416.305590	-187.220978	-248.861265	-0.141944	-199.669022	-305.422272	-0.130892	31.616940	-1.344035	347.937016	19679.614477	-4331.463338	-1740.533274
3985	134.606027	-298.222425	-0.183961	202.900341	-304.364990	-0.079583	-30.300416	10.890093	260.243473	1598.253505	17776.792374	416.425833	-186.993606	-248.872871	-0.141804	-199.669022	-305.422272	-0.130892	31.352862	-1.787177	347.227530	19635.434229	-4401.565005	-1703.365296
3986	135.228130	-297.663178	-0.183313	202.900341	-304.364990	-0.079583	-30.213744	11.773428	258.472565	1731.817268	17495.088185	509.766399	-187.358480	-248.956101	-0.141996	-199.669022	-305.422272	-0.130892	31.001124	-2.496005	346.163342	19546.432950	-4261.770822	-1684.878352
3987	135.419972	-299.042009	-0.182350	202.900341	-304.364990	-0.079583	-30.654441	11.152886	259.180469	1379.183513	17493.267116	472.042387	-186.968289	-248.501238	-0.141911	-199.669022	-305.422272	-0.130892	31.177538	-2.318549	346.518126	19724.084329	-4401.344738	-1703.312220
3988	135.777703	-298.829964	-0.181924	202.900341	-304.364990	-0.079583	-30.389743	11.860376	257.409913	1424.324209	17281.693852	490.814312	-187.230275	-249.481475	-0.141747	-199.669022	-305.422272	-0.130892	31.622164	-2.848497	345.454357	19324.934350	-4297.347681	-1759.342780
3989	135.233359	-298.686366	-0.182802	202.900341	-304.364990	-0.079583	-30.747371	12.212589	258.471557	1467.300146	17493.736102	509.374485	-186.875334	-248.605740	-0.141821	-199.669022	-305.422272	-0.130892	31.269320	-3.026741	344.035289	19546.736228	-4401.754833	-1610.489801
3990	135.419103	-298.871945	-0.182435	202.900341	-304.364990	-0.079583	-31.011848	11.769703	259.179636	1423.296920	17493.483313	453.507082	-187.027622	-249.480971	-0.141625	-199.669022	-305.422272	-0.130892	31.357222	-3.114507	345.454285	19325.074843	-4367.332626	-1703.562571
3991	136.239640	-299.548029	-0.180885	202.900341	-304.364990	-0.079583	-31.102669	12.211126	259.179284	1247.979665	17280.792464	490.553037	-186.487268	-248.769881	-0.141534	-199.669022	-305.422272	-0.130892	31.891870	-3.645048	341.907476	19369.735620	-4507.223781	-1684.903939
3992	135.698387	-300.231072	-0.181352	202.900341	-304.364990	-0.079583	-30.924642	12.035281	259.179634	1071.052063	17421.056373	397.217456	-187.216192	-249.089385	-0.141867	-199.669022	-305.422272	-0.130892	31.449427	-3.822931	342.262006	19280.518031	-4262.449871	-1740.795135
3993	135.377770	-299.389631	-0.182242	202.900341	-304.364990	-0.079583	-30.920651	11.151702	259.534201	1290.913820	17528.091250	416.092006	-187.012932	-248.570844	-0.141915	-199.669022	-305.422272	-0.130892	31.095732	-4.000711	342.261852	19457.984344	-4332.014018	-1740.665967
